email_id,sender,subject,text,spam
4f86810a-0851-4b9c-8ff4-80efeaac0d14,jane.doe@company.com,Schedule for Next Week,We should finalize the budget by end of this week.,0
ebd725b2-e520-44a9-ab47-d658e7dd805f,security@banknotice.com,You've Been Selected!,Claim your free iPhone by filling out this short survey.,1
14e2a7f8-46b6-4ce6-81c6-3064a88b4307,noreply@workfromhome.biz,Win a Free iPhone,URGENT! Your account has been compromised. Reset your password immediately.,1
2e8946c6-ed63-4795-9410-6dd5bc3fe6dc,security@banknotice.com,Win a Free iPhone,Your payment is pending. Click here to confirm your billing information.,1
ea489bb7-f12a-498d-b61f-8d2fbf49a751,hr@company.com,Project Feedback,Let me know if you need help with the presentation.,0
77876040-9817-4bf3-ad3c-19c2369c3486,manager@teamproject.io,Project Feedback,Don't forget to submit your timesheet today.,0
6864f431-918f-4b9b-9dce-0f5ac6c6dbf8,noreply@workfromhome.biz,Win a Free iPhone,Get rich quick! Work from home and earn $5000/week.,1
b186c1ad-f3ab-49ff-8d66-153b91906bf6,noreply@workfromhome.biz,Final Reminder: Update Info,URGENT! Your account has been compromised. Reset your password immediately.,1
8366c1eb-f379-4139-95e9-eed458cc1e1f,billing@onlinewarranty.org,Win a Free iPhone,"Exclusive deal just for you. Don't miss out, click here.",1
140e9a5e-6d67-4c00-904e-5bb8dd18a980,support@medsshop.com,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
2415b430-bc21-4606-85e5-258fb535716c,colleague@workmail.com,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
85db6349-0399-4d41-afb7-e0701bbca07c,security@banknotice.com,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
0cd13903-24a5-4e92-b9a6-4d30bbc49ff1,prizes@freegiftcards.com,Earn $$$ from Home,Your payment is pending. Click here to confirm your billing information.,1
826feb8a-0de4-4865-8e4f-2b56700abb2b,offers@loanexpress.net,Earn $$$ from Home,Final notice: Your car warranty is about to expire.,1
57d10db2-6338-4e98-bccc-709119b2caea,billing@onlinewarranty.org,You've Been Selected!,Your payment is pending. Click here to confirm your billing information.,1
0e9e2c24-15c6-4812-962b-6cdb25837611,manager@teamproject.io,Meeting Rescheduled,Let me know if you need help with the presentation.,0
75c71e0b-1061-4d89-919d-dcdec9260c5a,offers@loanexpress.net,Win a Free iPhone,Get rich quick! Work from home and earn $5000/week.,1
157007e8-3ab5-43c5-9dfa-a2dce0038136,noreply@workfromhome.biz,Earn $$$ from Home,URGENT! Your account has been compromised. Reset your password immediately.,1
5264626b-e22b-4fbe-a730-3f040ea0ac09,colleague@workmail.com,Schedule for Next Week,We should finalize the budget by end of this week.,0
54578cec-001a-464b-a930-f2fd4e03ac21,security@banknotice.com,Act Now: Limited Offer!,Lowest prices on meds! No prescription needed. Order now!,1
17eea92c-1621-4f53-b74f-15c905f8ba50,support@medsshop.com,Win a Free iPhone,You have been selected for a limited time loan offer. Apply now!,1
7f659260-2157-46e7-889d-4f2b5450e938,offers@loanexpress.net,Earn $$$ from Home,This is not a scam! You have been chosen for a free vacation.,1
c42d5af6-2485-4b0d-86a5-2a26fd96aa6d,manager@teamproject.io,Schedule for Next Week,Are you attending the team event on Friday?,0
d688bfee-2e03-48f1-9fe7-9c8353639263,colleague@workmail.com,Schedule for Next Week,Thanks for your feedback on the latest project.,0
e4e29a33-7a4e-4f52-847a-94ab63942bad,admin@intranet.local,Project Feedback,Are you attending the team event on Friday?,0
c149f318-8565-4c77-854a-3624eb3a2bd3,noreply@workfromhome.biz,Earn $$$ from Home,This is not a scam! You have been chosen for a free vacation.,1
3b7f0c60-7b34-4e5a-98af-a0d86c36aec1,noreply@workfromhome.biz,Act Now: Limited Offer!,Get rich quick! Work from home and earn $5000/week.,1
d93a96f6-5a55-47f8-8d24-252101070f75,prizes@freegiftcards.com,Final Reminder: Update Info,Claim your free iPhone by filling out this short survey.,1
7618d591-0bd4-4b97-a1b5-4d0003998b19,hr@company.com,Project Feedback,Thanks for your feedback on the latest project.,0
d835ca45-29ff-4bd6-9fdf-4e0589083144,manager@teamproject.io,Meeting Rescheduled,Please find the attached report for your review.,0
67f1d083-cdac-46a4-9b8b-020026a241cf,noreply@workfromhome.biz,Win a Free iPhone,Claim your free iPhone by filling out this short survey.,1
21544079-f58e-4ff2-a2bd-58852808be7c,billing@onlinewarranty.org,Your Account is in Danger,You have been selected for a limited time loan offer. Apply now!,1
b596947a-cbe2-4036-93e7-d82f4c397328,john.smith@business.org,Updated Document Attached,Please find the attached report for your review.,0
ec91b997-0d8f-4b48-99e4-aabc7bc251dc,prizes@freegiftcards.com,Final Reminder: Update Info,Your payment is pending. Click here to confirm your billing information.,1
196bb793-14c3-4502-9ea3-33886148d2e0,hr@company.com,Meeting Rescheduled,Are you attending the team event on Friday?,0
8856434c-34f4-4259-b45c-bc07ec0b8681,prizes@freegiftcards.com,You've Been Selected!,This is not a scam! You have been chosen for a free vacation.,1
b971a093-9baa-48e3-8865-e8b1d2c1cfd3,john.smith@business.org,Schedule for Next Week,Are you attending the team event on Friday?,0
ee575640-f9b2-40bf-a2d7-e23007b9d0fd,admin@intranet.local,Updated Document Attached,Don't forget to submit your timesheet today.,0
51698f09-e67c-4afc-b84b-188ed661596b,billing@onlinewarranty.org,Earn $$$ from Home,Get rich quick! Work from home and earn $5000/week.,1
e21c8847-c99c-4945-b1e7-6c19cbc745f7,billing@onlinewarranty.org,Your Account is in Danger,Get rich quick! Work from home and earn $5000/week.,1
1990e1cb-28e8-4736-9342-26ccf881013d,security@banknotice.com,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
3852790f-73f1-4ac6-b8b1-da41bb75bba4,manager@teamproject.io,Updated Document Attached,Here's the link to the document you requested.,0
f71f3fe6-7b24-4acd-85e6-d0bb85426387,support@medsshop.com,Act Now: Limited Offer!,Claim your free iPhone by filling out this short survey.,1
77289bd3-de37-4363-a91c-b28de3e8638b,security@banknotice.com,Win a Free iPhone,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
d3882b39-99a5-4b8a-8b9d-046777650c62,prizes@freegiftcards.com,You've Been Selected!,URGENT! Your account has been compromised. Reset your password immediately.,1
070b4a73-7a86-4d98-bf3e-17d3084b855f,security@banknotice.com,Final Reminder: Update Info,Your payment is pending. Click here to confirm your billing information.,1
3e32e17b-f708-412f-8082-f2387dc05c8e,security@banknotice.com,Earn $$$ from Home,Lowest prices on meds! No prescription needed. Order now!,1
896a7e71-38e2-4bfd-9306-6e56fd0f20d3,prizes@freegiftcards.com,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
cfc66cc5-ebb2-4aa3-870c-e77ae732a5b0,jane.doe@company.com,Project Feedback,Can we reschedule our meeting to 3 PM tomorrow?,0
e872c08f-90ca-41c5-94ad-505432d83ede,jane.doe@company.com,Project Feedback,Are you attending the team event on Friday?,0
be803352-e317-49e2-af55-f68b58d719be,support@medsshop.com,You've Been Selected!,Final notice: Your car warranty is about to expire.,1
fc073934-da6e-4450-b447-c6434c377286,offers@loanexpress.net,Act Now: Limited Offer!,Lowest prices on meds! No prescription needed. Order now!,1
f700f41a-038f-4da5-aa66-ffdf079015f8,jane.doe@company.com,Schedule for Next Week,Thanks for your feedback on the latest project.,0
5f175f8b-a98d-4cdd-a07f-59c3d600f6be,billing@onlinewarranty.org,Final Reminder: Update Info,"Exclusive deal just for you. Don't miss out, click here.",1
b3876b49-4859-421e-96b0-12c79458be2c,john.smith@business.org,Updated Document Attached,Please find the attached report for your review.,0
3852b37f-c763-4f69-9f83-6e555756bc84,colleague@workmail.com,Birthday Wishes,Let me know if you need help with the presentation.,0
c4529fc5-684b-4b55-b494-87af7216f2d7,john.smith@business.org,Project Feedback,Thanks for your feedback on the latest project.,0
7bef6850-0957-4c30-a898-e231bf5e46fd,support@medsshop.com,Earn $$$ from Home,This is not a scam! You have been chosen for a free vacation.,1
423cd023-94b6-4c44-906c-1492849812e3,admin@intranet.local,Team Lunch Reminder,Are you attending the team event on Friday?,0
ebbb3c1b-df04-4487-8e88-68e97c1dca38,hr@company.com,Team Lunch Reminder,Thanks for your feedback on the latest project.,0
a9c34821-ec4e-4329-a844-95d54a0fa2ea,manager@teamproject.io,Meeting Rescheduled,Here's the link to the document you requested.,0
bf8392fc-31b2-4312-baa1-f6672536b325,jane.doe@company.com,Project Feedback,Let me know if you need help with the presentation.,0
4a3eb5c8-9d06-4cec-a08c-ba36b6d5f501,colleague@workmail.com,Project Feedback,Please find the attached report for your review.,0
2f8ca323-55b2-4e05-989f-724f9f44f98d,prizes@freegiftcards.com,Earn $$$ from Home,Final notice: Your car warranty is about to expire.,1
b9f15334-61ca-4c8c-b31f-7aba9b813d4a,admin@intranet.local,Team Lunch Reminder,Here's the link to the document you requested.,0
d902427f-76b7-4328-a01f-eed82729d416,colleague@workmail.com,Schedule for Next Week,We should finalize the budget by end of this week.,0
308b39b1-1f3e-4068-8443-acfdc46431c3,jane.doe@company.com,Birthday Wishes,Happy birthday! Hope you have a wonderful day!,0
2264f6ce-1897-43ec-895b-4e39a4cc95d9,noreply@workfromhome.biz,Win a Free iPhone,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
438cd3bc-b8f6-4faa-b29a-18a982ea0b6e,manager@teamproject.io,Team Lunch Reminder,Are you attending the team event on Friday?,0
2ccc1780-ae2a-4a61-9628-e0077c6bd7b0,admin@intranet.local,Updated Document Attached,Are you attending the team event on Friday?,0
b3554a7a-4b0a-40d4-8e90-827544e85332,offers@loanexpress.net,Final Reminder: Update Info,Claim your free iPhone by filling out this short survey.,1
33bc4d7e-b52f-44ed-9461-7d5682d2d6a9,prizes@freegiftcards.com,Your Account is in Danger,Get rich quick! Work from home and earn $5000/week.,1
523e5504-05df-4398-a1a1-9ea07f3744cf,manager@teamproject.io,Birthday Wishes,Don't forget to submit your timesheet today.,0
91c5c11d-4d80-4a42-a727-cae453b5315e,colleague@workmail.com,Birthday Wishes,Looking forward to our lunch next week.,0
a3ecf907-1631-4c83-986e-e270d38efddf,hr@company.com,Project Feedback,We should finalize the budget by end of this week.,0
ef16ebe1-65b1-4838-912d-4424f3255c2d,support@medsshop.com,Act Now: Limited Offer!,"Exclusive deal just for you. Don't miss out, click here.",1
7c8af631-9961-45dd-94a2-2ab269da95bd,manager@teamproject.io,Updated Document Attached,Are you attending the team event on Friday?,0
adc8a35d-7c95-4cc0-8c47-37159a6ea1c7,offers@loanexpress.net,You've Been Selected!,Lowest prices on meds! No prescription needed. Order now!,1
92bdc71c-b2c6-4747-9d36-135c393e4ad8,prizes@freegiftcards.com,Win a Free iPhone,URGENT! Your account has been compromised. Reset your password immediately.,1
6b923482-645b-45f0-8da5-18f787378a06,john.smith@business.org,Team Lunch Reminder,Here's the link to the document you requested.,0
caad0d9f-3c1a-40ac-acad-0fffabf8b32e,billing@onlinewarranty.org,Act Now: Limited Offer!,Claim your free iPhone by filling out this short survey.,1
d75b4db4-18b6-4d42-8647-d71eed913ea1,hr@company.com,Team Lunch Reminder,Here's the link to the document you requested.,0
6a88d62b-18be-48b1-9aa5-4aa9234f4bb5,colleague@workmail.com,Birthday Wishes,Happy birthday! Hope you have a wonderful day!,0
cae65b22-4e60-4f61-9006-7c1dacc119eb,billing@onlinewarranty.org,Final Reminder: Update Info,This is not a scam! You have been chosen for a free vacation.,1
24ffd924-0e13-46a3-a912-139e5cabd378,manager@teamproject.io,Updated Document Attached,Please find the attached report for your review.,0
ea0fd4fd-6a19-4aa5-96d0-4308c2831a9c,hr@company.com,Schedule for Next Week,Are you attending the team event on Friday?,0
201fcf11-a794-4020-b283-b44ffae07196,support@medsshop.com,Earn $$$ from Home,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
d53fb3d8-a56b-4f5a-8f94-d49c29355816,hr@company.com,Project Feedback,Here's the link to the document you requested.,0
ee12a828-00b5-4126-a320-7f398e795830,offers@loanexpress.net,Win a Free iPhone,You have been selected for a limited time loan offer. Apply now!,1
85db8d03-58fc-4bb0-81a9-4ee1cb56e6ba,manager@teamproject.io,Schedule for Next Week,We should finalize the budget by end of this week.,0
955a3bab-f1cf-4b22-8024-9d9fa3c3a414,colleague@workmail.com,Project Feedback,We should finalize the budget by end of this week.,0
deb80ff7-4625-4257-af43-31de6eec0fed,noreply@workfromhome.biz,Win a Free iPhone,Claim your free iPhone by filling out this short survey.,1
2b4cf495-ff33-4e03-9f0b-98827c3d5606,hr@company.com,Team Lunch Reminder,Thanks for your feedback on the latest project.,0
2c3917c0-9898-4f12-9531-0395b23d6288,offers@loanexpress.net,Act Now: Limited Offer!,Your payment is pending. Click here to confirm your billing information.,1
8664940d-9544-4eca-ad4c-1eb6880de4c6,offers@loanexpress.net,Act Now: Limited Offer!,URGENT! Your account has been compromised. Reset your password immediately.,1
7c94de02-b73f-4011-ab8f-3a8ba8bf69a1,colleague@workmail.com,Schedule for Next Week,Looking forward to our lunch next week.,0
2d1324c7-f591-4214-ae30-e0489fab41c7,prizes@freegiftcards.com,Your Account is in Danger,This is not a scam! You have been chosen for a free vacation.,1
3507652d-3131-43db-889e-a727f81dfd20,noreply@workfromhome.biz,You've Been Selected!,This is not a scam! You have been chosen for a free vacation.,1
55dde648-a4d0-4cd7-a6cf-4548355aac68,hr@company.com,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
9ebefeaf-9bf6-4a10-b358-0a28180d123e,hr@company.com,Schedule for Next Week,Let me know if you need help with the presentation.,0
75a75cc9-c23d-46f4-993b-9feaff27bada,colleague@workmail.com,Birthday Wishes,Don't forget to submit your timesheet today.,0
6854d7ac-35d0-43e6-b256-e6bc112728dc,noreply@workfromhome.biz,Win a Free iPhone,Claim your free iPhone by filling out this short survey.,1
e5fc9516-7974-4d14-b5b8-1e6144c8f0ab,admin@intranet.local,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
0adfaac8-4baa-4c58-9ec3-14fbe136e9bd,offers@loanexpress.net,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
6a1151bc-ee79-433c-9c98-28cbf337a502,security@banknotice.com,Final Reminder: Update Info,You have been selected for a limited time loan offer. Apply now!,1
1c74fd2d-a916-417a-b5f0-5ea53bcf3fe4,prizes@freegiftcards.com,Final Reminder: Update Info,URGENT! Your account has been compromised. Reset your password immediately.,1
815a6ace-8512-4b66-8c0b-b3fc1b4c93b2,support@medsshop.com,Final Reminder: Update Info,Final notice: Your car warranty is about to expire.,1
a96986b3-0785-472b-b113-8709ca195f92,colleague@workmail.com,Project Feedback,Don't forget to submit your timesheet today.,0
2bc1dd3f-a5de-4476-816a-ece6ff2ac7aa,jane.doe@company.com,Birthday Wishes,Don't forget to submit your timesheet today.,0
068c9475-10ef-41c1-b659-63c7469d338f,prizes@freegiftcards.com,Act Now: Limited Offer!,You have been selected for a limited time loan offer. Apply now!,1
e3772c01-22e0-442c-8c37-3c16054ebb67,security@banknotice.com,You've Been Selected!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
16796cce-e2d6-4b53-8069-ee5175b09a5b,john.smith@business.org,Updated Document Attached,Thanks for your feedback on the latest project.,0
82fd6ab3-e990-451f-b4bd-7f59bd47497c,manager@teamproject.io,Meeting Rescheduled,We should finalize the budget by end of this week.,0
45f4214f-c457-4409-b066-1803ce2feece,colleague@workmail.com,Schedule for Next Week,Here's the link to the document you requested.,0
166e70af-1fb9-4e69-86d5-1cd549ed5a4d,admin@intranet.local,Updated Document Attached,We should finalize the budget by end of this week.,0
a8606248-05c6-40b7-b1fc-4ac7df23e79b,noreply@workfromhome.biz,Final Reminder: Update Info,Final notice: Your car warranty is about to expire.,1
955d2366-54c7-4847-bf0f-256a063e2300,hr@company.com,Birthday Wishes,Here's the link to the document you requested.,0
76ed6b0b-723f-475b-a244-16950ba74f84,noreply@workfromhome.biz,Win a Free iPhone,Your payment is pending. Click here to confirm your billing information.,1
5fb953ef-dd25-4e6b-b15a-529174a797fb,colleague@workmail.com,Meeting Rescheduled,Don't forget to submit your timesheet today.,0
67319bb6-7066-4a6a-8784-43c2c2fcb5e5,john.smith@business.org,Birthday Wishes,Can we reschedule our meeting to 3 PM tomorrow?,0
9ad91b87-3873-49e0-b2ea-111e3641ac48,manager@teamproject.io,Team Lunch Reminder,Let me know if you need help with the presentation.,0
e134b8ef-b248-4dce-a294-021f23d2d31d,john.smith@business.org,Project Feedback,Can we reschedule our meeting to 3 PM tomorrow?,0
b0ca2e40-0121-47c4-8d9a-612fac4d6e2b,admin@intranet.local,Updated Document Attached,Are you attending the team event on Friday?,0
7e1ae2f7-9a75-4f3d-b5ac-44cccd004b25,manager@teamproject.io,Team Lunch Reminder,Can we reschedule our meeting to 3 PM tomorrow?,0
14190845-c3ad-4eb1-8636-86c8fab9f4be,hr@company.com,Project Feedback,Here's the link to the document you requested.,0
bdcc9709-db25-418e-a6bf-6fddb3e52356,manager@teamproject.io,Birthday Wishes,Looking forward to our lunch next week.,0
b5e109c1-9720-43da-8863-8c0c2b6aa55e,colleague@workmail.com,Meeting Rescheduled,Please find the attached report for your review.,0
b13c281e-9824-4c5c-8d6c-1b20e2ceb67a,admin@intranet.local,Updated Document Attached,Let me know if you need help with the presentation.,0
8adea60a-3541-4776-98d9-96795a85d13e,noreply@workfromhome.biz,You've Been Selected!,You have been selected for a limited time loan offer. Apply now!,1
8190752e-5145-4dd2-a1ac-0f70491a3cfb,offers@loanexpress.net,Final Reminder: Update Info,Your payment is pending. Click here to confirm your billing information.,1
7a9ec7fd-4a04-4030-bf1d-945101273022,admin@intranet.local,Project Feedback,Looking forward to our lunch next week.,0
6d58d99d-ebba-41af-aef3-a43779ef7924,billing@onlinewarranty.org,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
fe65c84e-89dc-45e8-983f-1d5c2b8bb441,hr@company.com,Birthday Wishes,Let me know if you need help with the presentation.,0
01a311e2-7fc8-494c-bc7b-ef17f87c8b79,support@medsshop.com,Final Reminder: Update Info,"Exclusive deal just for you. Don't miss out, click here.",1
56ae1d52-6aa1-446d-9754-432dd9c8bb4b,security@banknotice.com,Earn $$$ from Home,Get rich quick! Work from home and earn $5000/week.,1
522cc461-8209-4bba-b45c-682348de18dc,billing@onlinewarranty.org,Your Account is in Danger,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
29ede257-a6ab-4b7b-9e3d-89a612d4b0c4,manager@teamproject.io,Team Lunch Reminder,Please find the attached report for your review.,0
146f2fe0-aeea-4f51-9704-6316e5c06d29,prizes@freegiftcards.com,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
2148ac82-722c-4321-8205-c0a49053e8c7,jane.doe@company.com,Meeting Rescheduled,Let me know if you need help with the presentation.,0
6166cf45-a448-46bc-902d-6c983369d1a4,prizes@freegiftcards.com,Your Account is in Danger,URGENT! Your account has been compromised. Reset your password immediately.,1
aef60988-0c9b-46c1-a1e6-90c6fb4c8be5,admin@intranet.local,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
176897b8-156e-4042-a97c-93997dd39d84,support@medsshop.com,You've Been Selected!,"Exclusive deal just for you. Don't miss out, click here.",1
fc4f9a36-85f0-43c4-b1b5-407a67e9c795,hr@company.com,Birthday Wishes,Are you attending the team event on Friday?,0
a4ccb7c2-cd80-4c1e-bab8-5b0d5d2563e9,colleague@workmail.com,Project Feedback,Please find the attached report for your review.,0
684d0678-0152-4978-aa32-4ec7db7f9830,security@banknotice.com,Win a Free iPhone,Get rich quick! Work from home and earn $5000/week.,1
62e46703-0bcd-4a35-ab00-d08cf554aeb7,colleague@workmail.com,Project Feedback,Can we reschedule our meeting to 3 PM tomorrow?,0
3d194b54-d96e-48cb-a074-24d619d88ad0,colleague@workmail.com,Project Feedback,Are you attending the team event on Friday?,0
af55dfac-f06a-4535-bafe-d5ca6f109680,offers@loanexpress.net,Earn $$$ from Home,Your payment is pending. Click here to confirm your billing information.,1
9d292ad9-647c-458f-b7ef-fef26ab8077f,jane.doe@company.com,Schedule for Next Week,Here's the link to the document you requested.,0
85ea0078-4b8c-42fd-956d-61c846d2ba65,prizes@freegiftcards.com,You've Been Selected!,Lowest prices on meds! No prescription needed. Order now!,1
deb1f519-584c-4638-aa05-b2ed233ba0c3,hr@company.com,Updated Document Attached,Thanks for your feedback on the latest project.,0
da12c3d3-9ee9-457c-b007-51a4ea9c7b80,support@medsshop.com,Earn $$$ from Home,Your payment is pending. Click here to confirm your billing information.,1
6b5bb60e-c15a-40d3-b1d0-532e8141d89c,hr@company.com,Updated Document Attached,Don't forget to submit your timesheet today.,0
5bd581e7-2059-4a84-a0d4-b5c2493597cb,noreply@workfromhome.biz,Act Now: Limited Offer!,Claim your free iPhone by filling out this short survey.,1
2d0936bc-3e6d-41dd-8507-3b76cc5e9705,hr@company.com,Project Feedback,We should finalize the budget by end of this week.,0
6733d744-0bde-4f64-9878-88b0396eacd7,billing@onlinewarranty.org,Earn $$$ from Home,Final notice: Your car warranty is about to expire.,1
1c55dd64-de6b-43a4-ac90-9951cdfea7bb,security@banknotice.com,Final Reminder: Update Info,URGENT! Your account has been compromised. Reset your password immediately.,1
c38a800a-07a2-43ea-b070-82ea9d5db05f,john.smith@business.org,Meeting Rescheduled,Here's the link to the document you requested.,0
b2e8e18d-a483-4fdb-90d8-2ded7f8efe41,prizes@freegiftcards.com,Your Account is in Danger,URGENT! Your account has been compromised. Reset your password immediately.,1
a71bf84f-954d-41a0-a0ab-d54f42bab124,colleague@workmail.com,Meeting Rescheduled,Let me know if you need help with the presentation.,0
f199d7fb-a17a-49b2-81ec-2aea46325834,security@banknotice.com,Your Account is in Danger,Final notice: Your car warranty is about to expire.,1
0c8d1fb5-57ae-403a-a5fb-37d7a9e752d6,noreply@workfromhome.biz,Your Account is in Danger,URGENT! Your account has been compromised. Reset your password immediately.,1
c19cc25a-fe31-4efe-a383-a437411631ee,prizes@freegiftcards.com,Your Account is in Danger,Final notice: Your car warranty is about to expire.,1
a3105291-7e97-4019-b769-56ccf3cf80a4,support@medsshop.com,Your Account is in Danger,URGENT! Your account has been compromised. Reset your password immediately.,1
6b0ab1f6-1adf-4ac9-99e6-e0ca5d27c92c,support@medsshop.com,Final Reminder: Update Info,Claim your free iPhone by filling out this short survey.,1
8456f988-ddcd-414d-8e37-60e68f307ba4,security@banknotice.com,Earn $$$ from Home,This is not a scam! You have been chosen for a free vacation.,1
ebb7665e-ff7c-4d36-aff8-1a17ab50b87a,noreply@workfromhome.biz,Win a Free iPhone,Get rich quick! Work from home and earn $5000/week.,1
a98c3663-4979-4733-9a5c-00269714ac1a,noreply@workfromhome.biz,Earn $$$ from Home,"Exclusive deal just for you. Don't miss out, click here.",1
4bddd1ac-46df-41aa-b96c-808621e2ade1,support@medsshop.com,Act Now: Limited Offer!,Final notice: Your car warranty is about to expire.,1
dbc8d2e6-02c9-4126-b4f5-6137e6003999,manager@teamproject.io,Updated Document Attached,Happy birthday! Hope you have a wonderful day!,0
8d9fa9c0-1b45-40ed-bd70-9494a880b7b9,security@banknotice.com,Win a Free iPhone,Final notice: Your car warranty is about to expire.,1
2747bd3d-dd52-44ee-9fd1-3167e589f303,billing@onlinewarranty.org,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
5d52b858-111f-4123-bdcc-b7644466d673,john.smith@business.org,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
e0f41aa2-d5e0-443c-ab96-251d34ada172,offers@loanexpress.net,Your Account is in Danger,You have been selected for a limited time loan offer. Apply now!,1
8306beb7-8c0a-40c3-89d2-c2c5fd3b3327,security@banknotice.com,Final Reminder: Update Info,Claim your free iPhone by filling out this short survey.,1
9296f8b7-0af7-4120-9a26-8c0c72a35899,jane.doe@company.com,Project Feedback,Don't forget to submit your timesheet today.,0
7434b9ae-de13-4fb8-a1c5-c9b1ec6fd816,jane.doe@company.com,Updated Document Attached,Don't forget to submit your timesheet today.,0
e22f3700-7bbd-4d0b-baea-3b132142f8da,john.smith@business.org,Team Lunch Reminder,Thanks for your feedback on the latest project.,0
f2d9c4e8-0589-42c1-a5dd-79bfb8e596b3,billing@onlinewarranty.org,Final Reminder: Update Info,"Exclusive deal just for you. Don't miss out, click here.",1
52080c7f-93f1-41e0-92b6-a654c6e85526,john.smith@business.org,Team Lunch Reminder,Looking forward to our lunch next week.,0
c4d94cfa-e51a-49f5-bdee-fb0cf2f701af,jane.doe@company.com,Birthday Wishes,Happy birthday! Hope you have a wonderful day!,0
6adcaa62-4748-4a8d-b066-9aae6220a8ff,hr@company.com,Project Feedback,Can we reschedule our meeting to 3 PM tomorrow?,0
4433a8d2-537d-49f8-95cf-df23c7744a32,jane.doe@company.com,Project Feedback,Here's the link to the document you requested.,0
72f7982c-6b93-4ec5-a22d-90f659a1caba,security@banknotice.com,Act Now: Limited Offer!,"Exclusive deal just for you. Don't miss out, click here.",1
5bb15095-8647-4310-a7ac-17b9d65aba1d,jane.doe@company.com,Project Feedback,Are you attending the team event on Friday?,0
9a834157-b27a-4af9-8cb2-c341a14f8b19,support@medsshop.com,Final Reminder: Update Info,URGENT! Your account has been compromised. Reset your password immediately.,1
850204c7-09f6-446c-bf68-0877afb2fdfa,jane.doe@company.com,Schedule for Next Week,Please find the attached report for your review.,0
bb47c690-7920-4b7d-81e3-66fb9f939d8e,billing@onlinewarranty.org,Win a Free iPhone,URGENT! Your account has been compromised. Reset your password immediately.,1
048cafbd-4600-40b8-a5a0-e9e653694b71,john.smith@business.org,Birthday Wishes,Can we reschedule our meeting to 3 PM tomorrow?,0
f433f46d-366d-40a3-b365-807dcb997acd,manager@teamproject.io,Meeting Rescheduled,Are you attending the team event on Friday?,0
8e9d5c24-e138-4991-a2e3-1d38712fe309,noreply@workfromhome.biz,Your Account is in Danger,This is not a scam! You have been chosen for a free vacation.,1
3788d3d1-ca4f-4d1d-9fe7-2e00d133dfdd,offers@loanexpress.net,You've Been Selected!,Claim your free iPhone by filling out this short survey.,1
3a0e6097-1e8f-4824-8283-292d74b3dd8d,jane.doe@company.com,Team Lunch Reminder,Please find the attached report for your review.,0
ed202a1f-f82a-4ac0-bf74-eb97a801949b,jane.doe@company.com,Meeting Rescheduled,Happy birthday! Hope you have a wonderful day!,0
96cdbd83-707e-49f7-9e58-5bc9e666142a,manager@teamproject.io,Birthday Wishes,We should finalize the budget by end of this week.,0
a1c07813-7b2e-4c1b-bda7-ebd098718b29,support@medsshop.com,Win a Free iPhone,Get rich quick! Work from home and earn $5000/week.,1
2855489e-7e29-4e2f-a603-eb121f274b27,offers@loanexpress.net,Act Now: Limited Offer!,Lowest prices on meds! No prescription needed. Order now!,1
58e422f8-4841-49f2-a59f-7be9a61e8fe2,jane.doe@company.com,Schedule for Next Week,Please find the attached report for your review.,0
a94dfeda-35fb-430d-a020-14e08e0fb168,noreply@workfromhome.biz,Your Account is in Danger,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
25df74e9-df6e-4867-a0e6-c5054471c9ba,prizes@freegiftcards.com,Act Now: Limited Offer!,Get rich quick! Work from home and earn $5000/week.,1
ed7974b9-21a0-4685-9722-2a45fee79af3,support@medsshop.com,Final Reminder: Update Info,"Exclusive deal just for you. Don't miss out, click here.",1
c6848161-6020-4334-988d-147f26884bff,jane.doe@company.com,Meeting Rescheduled,Looking forward to our lunch next week.,0
2a1226e6-9877-4fa5-acae-4c4fc4ff7ee0,colleague@workmail.com,Meeting Rescheduled,Please find the attached report for your review.,0
9864dd8d-9ca8-4bd0-b8d3-8853e1ea7f4e,manager@teamproject.io,Birthday Wishes,Don't forget to submit your timesheet today.,0
a1cb895b-2b75-4e25-ac9f-a393f3662801,noreply@workfromhome.biz,You've Been Selected!,Lowest prices on meds! No prescription needed. Order now!,1
